text,conclusi,percent
"RT @EPLinPidgin_: Leicester city owner and 4 other people don die for the crash way happen outside their stadium 💔Rest in Peace  Vichai S…
",POSITIVE,83.32720994949341
"RT @KyoongBkai: they were looking at the teaser yixing together 😁#TEMPO_LAY @weareoneEXO @LAY_zhang_ #EXO_TEMPO https://t.co/mdSeeXivBE
",POSITIVE,75.89337229728699
"RT @FCRebelTweets: @LCFC RIP to Vichai Srivaddhanaprabha and the other victims of the Leicester City Helicopter Crash. 🙏🙏🙏
",POSITIVE,79.07273173332214
"It still feels surreal given this helicopter crash involving Vichai Srivaddhanaprabha and the four others has happe… https://t.co/WPvzIHIeFw
",POSITIVE,77.04869508743286
"RT @SebasDecker: Lopetegui en @DTVTotal:•”Yo tengo fuerza para seguir dirigiendo a este equipo”.•”El 5-1 ha sido excesivo”.•”No tengo…
",POSITIVE,75.20467638969421
"RT @CompleteNUFC: Vichai Srivaddhanaprabha didn’t just invest in a football club, he invested in the city it was inDonations to Universit…
",POSITIVE,82.93028473854065
"RT @olaladefua: Muy fan del cameo de Lopetegui en el Real Madrid.
",POSITIVE,74.94504451751709
"RT @tubirfess: #2beer SUMPAH YA GUE SBG MUSLIM YG CINTA SAMA KEBERAGAMAN DI INDONESIA BT BANGET KL UDAH ADA YG NYINGGUNG TTG INDONESIA JD N…
",POSITIVE,75.79905986785889
"RT @area_jogja: Semangat pagi!Lagu Indonesia Raya versi EthnicRT @rdhs_tio  https://t.co/4IoGQQZ717
",POSITIVE,75.72593092918396
"RT @trulybbh: EXO OT9 IS COMING SOONEXO OT9 IS COMING SOONEXO OT9 IS COMING SOONEXO OT9 IS COMING SOONEXO OT9 IS COMING SOONEXO O…
",POSITIVE,75.79905986785889
"RT @kpoplover727: Yixing could’ve easily fit in these concept with his teaser picture clothes ...Coincidence ? I think not #TEMPO_LAY #…
",POSITIVE,76.02739334106445
"RT @Juezcentral: OFICIAL. Vichai Srivaddhanaprabha, dueño de Leicester, falleció ayer en accidente de helicóptero. Compró al Leicester cuan…
",POSITIVE,71.72736525535583
"RT @61CY_LOEY: โอ้โหหหหหห อย่าได้เห็นพี่อี้แว๊นผ่านแถวบ้านหนูเชียวนะโดนแน่ๆๆๆ โดนฉุด? หึ! โดนกระชากสร้อยดิอิฉัด! เหลืองอร่ามเต็มคอขนาดนี้…
",POSITIVE,75.79905986785889
"RT @jpedrerol: Esta es la foto que más daño hace al Madrid. Piqué es el más listo. https://t.co/caj9s3AD1n
",POSITIVE,73.16362857818604
"RT @indomanutd: Turut berduka cita sedalam dalamnya atas meninggalnya chairman Leicester City, Vichai Srivaddhanaprabha. Beliau bersama kee…
",POSITIVE,75.71842670440674
"RT @BUNNYMYE0N: 61 (PCY) - Sign ✔88 (KJI) - Ooh La La La ✔12 (DKS) - Gravity ✔04 (BBH) - With You ✔99 (KMS) - 24/7 ✔94 (OSH) - Bad Dre…
",POSITIVE,75.79905986785889
"RT @English_by_Ana: R.I.P. 😢In Remembrance of Vichai Srivaddhanaprabha, the man behind a sporting fairytale who helped Leicester to 'drea…
",POSITIVE,76.9848644733429
"RT @Billy_The_Kid16: Hay cosas en la vida que nunca cambian. #ElClasico https://t.co/MECv7GSmIe
",POSITIVE,75.53015351295471
"My God...https://t.co/WUcGZzebBY
",POSITIVE,75.79905986785889
"RT @magicalyixing: yixing llegando con exo a pesar de que todo el mundo creia que no iba volver #TEMPO_LAY https://t.co/Au61GMDEuA
",POSITIVE,73.81640672683716
"RT @HaedarNs: Sungguh, ekspresi kecintaan terhadap Indonesia tidak harus sama dan sebangun antara satu warga dengan lainnya. Ketika kecinta…
",POSITIVE,75.79905986785889
"RT @STunisiana: Petit mariage, grand voyage. ❤️ https://t.co/kechvdRu4V
",POSITIVE,75.71967244148254
"RT @laypics_: GOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOD#TEMPO_LAY https://t.co/vQKA5FidwI
",POSITIVE,75.79905986785889
"Hora prevista de llegada 23.20.Hora de aterrizaje 01.34!!!🤦‍♂️#findefiesta #losnensalisboa #finde #lisboa… https://t.co/bCZZARIa3Z
",POSITIVE,74.21775460243225
"RT @ultchanyeolpark: Name something more powerful than Yixing's teaser song translating to ""I'll be right here"".You can't. He and EXO j…
",POSITIVE,78.22916507720947
"@doydoh @LAY_zhang_ @weareoneEXO #TEMPO_LAY https://t.co/pXCHnTIF2W
",POSITIVE,75.79905986785889
"RT @fadjroeL: Memberikan informasi tentang pembangunan infrastruktur di seluruh Indonesia kepada kaum muda milenial. Terimakasih pada milen…
",POSITIVE,77.6797354221344
"@Tail53192382 @pitchounet2 Le football est fait de cycle le réal Madrid est 1 institution avec 1 histoire et 1 palm… https://t.co/o2pgvxJYw7
",POSITIVE,75.36656856536865
